0,0
0.01,0
0.02,0
0.03,0
0.04,0
0.05,0
0.06,0
0.07,0
0.08,0
0.09,0
0.1,0
0.11,0
0.12,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0
0.19,0
0.2,0
0.21,0
0.22,0
0.23,0
0.24,0
0.25,0
0.26,0
0.27,0
0.28,0
0.29,0
0.3,0
0.31,0
0.32,0
0.33,0
0.34,0
0.35,0
0.36,0
0.37,0
0.38,0
0.39,0
0.4,0
0.41,0
0.42,0
0.43,0
0.44,0
0.45,0
0.46,0
0.47,0
0.48,0
0.49,0
0.5,0
0.51,0
0.52,0
0.53,0
0.54,0
0.55,0
0.56,0.0003
0.57,0.0003
0.58,0.0003
0.59,0.0005
0.6,0.0006
0.61,0.0009
0.62,0.0015
0.63,0.0027
0.64,0.0033
0.65,0.0036
0.66,0.0037
0.67,0.0039
0.68,0.004
0.69,0.0042
0.7,0.0043
0.71,0.0048
0.72,0.0052
0.73,0.0062
0.74,0.007
0.75,0.0072
0.76,0.008
0.77,0.009
0.78,0.0091
0.79,0.0097
0.8,0.0101
0.81,0.0113
0.82,0.0114
0.83,0.012
0.84,0.0124
0.85,0.0125
0.86,0.0127
0.87,0.0128
0.88,0.0129
0.89,0.013
0.9,0.0131
0.91,0.0131
0.92,0.0132
0.93,0.0132
0.94,0.0134
0.95,0.0135
0.96,0.0136
0.97,0.0137
0.98,0.0137
0.99,0.0141
1,0.0142
1.01,0.0142
1.02,0.0143
1.03,0.0144
1.04,0.015
1.05,0.0151
1.06,0.0151
1.07,0.0151
1.08,0.0152
1.09,0.0153
1.1,0.0153
1.11,0.0154
1.12,0.0158
1.13,0.0158
1.14,0.0158
1.15,0.0162
1.16,0.0162
1.17,0.0163
1.18,0.0163
1.19,0.0163
1.2,0.0163
1.21,0.0163
1.22,0.0173
1.23,0.0174
1.24,0.0174
1.25,0.0174
1.26,0.0176
1.27,0.0177
1.28,0.0178
1.29,0.0178
1.3,0.0178
1.31,0.0179
1.32,0.0179
1.33,0.0179
1.34,0.0179
1.35,0.018
1.36,0.018
1.37,0.018
1.38,0.018
1.39,0.0181
1.4,0.0181
1.41,0.0181
1.42,0.0181
1.43,0.0181
1.44,0.0182
1.45,0.0182
1.46,0.0184
1.47,0.0185
1.48,0.0185
1.49,0.0187
1.5,0.0187
1.51,0.0187
1.52,0.0188
1.53,0.0188
1.54,0.0188
1.55,0.0188
1.56,0.0188
1.57,0.0189
1.58,0.0189
1.59,0.0189
1.6,0.0189
1.61,0.0189
1.62,0.019
1.63,0.019
1.64,0.019
1.65,0.019
1.66,0.019
1.67,0.0191
1.68,0.0191
1.69,0.0191
1.7,0.0191
1.71,0.0192
1.72,0.0192
1.73,0.0192
1.74,0.0192
1.75,0.0193
1.76,0.0193
1.77,0.0193
1.78,0.0193
1.79,0.0193
1.8,0.0194
1.81,0.0194
1.82,0.0194
1.83,0.0194
1.84,0.0195
1.85,0.0195
1.86,0.0195
1.87,0.0196
1.88,0.0196
1.89,0.0196
1.9,0.0197
1.91,0.0197
1.92,0.0197
1.93,0.0197
1.94,0.0198
1.95,0.0198
1.96,0.0198
1.97,0.0198
1.98,0.0198
1.99,0.0198
2,0.0199
2.01,0.0199
2.02,0.0199
2.03,0.0199
2.04,0.02
2.05,0.02
2.06,0.02
2.07,0.02
2.08,0.02
2.09,0.02
2.1,0.0201
2.11,0.0201
2.12,0.0201
2.13,0.0201
2.14,0.0202
2.15,0.0202
2.16,0.0202
2.17,0.0202
2.18,0.0203
2.19,0.0203
2.2,0.0203
2.21,0.0203
2.22,0.0204
2.23,0.0204
2.24,0.0204
2.25,0.0204
2.26,0.0205
2.27,0.0205
2.28,0.0205
2.29,0.0205
2.3,0.0205
2.31,0.0206
2.32,0.0206
2.33,0.0206
2.34,0.0206
2.35,0.0207
2.36,0.0207
2.37,0.0207
2.38,0.0207
2.39,0.0207
2.4,0.0207
2.41,0.0208
2.42,0.0208
2.43,0.0208
2.44,0.0208
2.45,0.0208
2.46,0.0208
2.47,0.0208
2.48,0.0209
2.49,0.0209
2.5,0.0209
2.51,0.0209
2.52,0.0209
2.53,0.0209
2.54,0.021
2.55,0.021
2.56,0.021
2.57,0.021
2.58,0.021
2.59,0.0211
2.6,0.0211
2.61,0.0211
2.62,0.0211
2.63,0.0211
2.64,0.0212
2.65,0.0212
2.66,0.0212
2.67,0.0212
2.68,0.0212
2.69,0.0213
2.7,0.0213
2.71,0.0213
2.72,0.0213
2.73,0.0213
2.74,0.0214
2.75,0.0214
2.76,0.0214
2.77,0.0214
2.78,0.0214
2.79,0.0214
2.8,0.0215
2.81,0.0215
2.82,0.0215
2.83,0.0215
2.84,0.0216
2.85,0.0216
2.86,0.0216
2.87,0.0216
2.88,0.0217
2.89,0.0217
2.9,0.0217
2.91,0.0217
2.92,0.0217
2.93,0.0218
2.94,0.0218
2.95,0.0218
2.96,0.0218
2.97,0.0218
2.98,0.0219
2.99,0.0219
3,0.0219
3.01,0.0222
3.02,0.0222
3.03,0.0222
