0,1
0.01,0.999
0.02,0.9971
0.03,0.9941
0.04,0.9902
0.05,0.9853
0.06,0.9794
0.07,0.9725
0.08,0.9647
0.09,0.9559
0.1,0.946
0.11,0.9353
0.12,0.9235
0.13,0.9107
0.14,0.897
0.15,0.8823
0.16,0.8666
0.17,0.8499
0.18,0.8322
0.19,0.8136
0.2,0.794
0.21,0.7734
0.22,0.7518
0.23,0.7292
0.24,0.7057
0.25,0.6812
0.26,0.6557
0.27,0.6292
0.28,0.6017
0.29,0.5733
0.3,0.5438
0.31,0.5134
0.32,0.482
0.33,0.4497
0.34,0.4163
0.35,0.382
0.36,0.3467
0.37,0.3104
0.38,0.2731
0.39,0.2348
0.4,0.1956
0.41,0.1554
0.42,0.1142
0.43,0.072
0.44,0.0288
0.45,-0.0153
0.46,0.0243
0.47,0.063
0.48,0.1007
0.49,0.1374
0.5,0.1731
0.51,0.2078
0.52,0.2416
0.53,0.2744
0.54,0.3062
0.55,0.337
0.56,0.3668
0.57,0.3957
0.58,0.4235
0.59,0.4504
0.6,0.4763
0.61,0.5013
0.62,0.5252
0.63,0.5482
0.64,0.5702
0.65,0.5912
0.66,0.6112
0.67,0.6303
0.68,0.6483
0.69,0.6654
0.7,0.6815
0.71,0.6966
0.72,0.7108
0.73,0.7239
0.74,0.7361
0.75,0.7473
0.76,0.7575
0.77,0.7668
0.78,0.775
0.79,0.7823
0.8,0.7886
0.81,0.7939
0.82,0.7982
0.83,0.8016
0.84,0.8039
0.85,0.8053
0.86,0.8057
0.87,0.8051
0.88,0.8036
0.89,0.8011
0.9,0.7975
0.91,0.793
0.92,0.7876
0.93,0.7811
0.94,0.7737
0.95,0.7652
0.96,0.7558
0.97,0.7454
0.98,0.7341
0.99,0.7217
1,0.7084
1.01,0.6941
1.02,0.6788
1.03,0.6625
1.04,0.6453
1.05,0.627
1.06,0.6078
1.07,0.5876
1.08,0.5665
1.09,0.5443
1.1,0.5212
1.11,0.497
1.12,0.4719
1.13,0.4459
1.14,0.4188
1.15,0.3908
1.16,0.3617
1.17,0.3317
1.18,0.3007
1.19,0.2688
1.2,0.2358
1.21,0.2019
1.22,0.167
1.23,0.1311
1.24,0.0942
1.25,0.0564
1.26,0.0175
1.27,-0.0223
1.28,0.0135
1.29,0.0482
1.3,0.082
1.31,0.1149
1.32,0.1467
1.33,0.1775
1.34,0.2074
1.35,0.2363
1.36,0.2642
1.37,0.2911
1.38,0.3171
1.39,0.3421
1.4,0.366
1.41,0.389
1.42,0.4111
1.43,0.4321
1.44,0.4522
1.45,0.4713
1.46,0.4893
1.47,0.5065
1.48,0.5226
1.49,0.5378
1.5,0.5519
1.51,0.5651
1.52,0.5773
1.53,0.5886
1.54,0.5988
1.55,0.6081
1.56,0.6164
1.57,0.6237
1.58,0.63
1.59,0.6354
1.6,0.6397
1.61,0.6431
1.62,0.6455
1.63,0.6469
1.64,0.6474
1.65,0.6468
1.66,0.6453
1.67,0.6428
1.68,0.6393
1.69,0.6349
1.7,0.6294
1.71,0.623
1.72,0.6156
1.73,0.6072
1.74,0.5978
1.75,0.5875
1.76,0.5762
1.77,0.5638
1.78,0.5506
1.79,0.5363
1.8,0.521
1.81,0.5048
1.82,0.4876
1.83,0.4694
1.84,0.4502
1.85,0.43
1.86,0.4089
1.87,0.3868
1.88,0.3637
1.89,0.3396
1.9,0.3145
1.91,0.2885
1.92,0.2615
1.93,0.2334
1.94,0.2045
1.95,0.1745
1.96,0.1435
1.97,0.1116
1.98,0.0787
1.99,0.0448
2,0.0099
