0,0
0.01,0
0.02,0
0.03,0
0.04,0
0.05,0
0.06,0
0.07,0
0.08,0
0.09,0
0.1,0
0.11,0
0.12,0
0.13,0
0.14,0
0.15,0
0.16,0.0208
0.17,0.0399
0.18,0.0569
0.19,0.072
0.2,0.0848
0.21,0.0953
0.22,0.1035
0.23,0.1091
0.24,0.1142
0.25,0.1192
0.26,0.1239
0.27,0.1283
0.28,0.1588
0.29,0.1861
0.3,0.2103
0.31,0.2311
0.32,0.2486
0.33,0.2627
0.34,0.2733
0.35,0.2829
0.36,0.3062
0.37,0.3256
0.38,0.3447
0.39,0.3622
0.4,0.3783
0.41,0.3927
0.42,0.4055
0.43,0.4302
0.44,0.4527
0.45,0.4731
0.46,0.4914
0.47,0.5077
0.48,0.5218
0.49,0.5365
0.5,0.5506
0.51,0.5631
0.52,0.5742
0.53,0.59
0.54,0.6056
0.55,0.6202
0.56,0.6341
0.57,0.6482
0.58,0.6609
0.59,0.6737
0.6,0.6899
0.61,0.7068
0.62,0.7234
0.63,0.7408
0.64,0.7572
0.65,0.7771
0.66,0.7972
0.67,0.8183
0.68,0.836
0.69,0.8545
0.7,0.8719
0.71,0.8911
0.72,0.9105
0.73,0.9306
0.74,0.9527
0.75,0.9739
0.76,0.9954
0.77,1.0173
0.78,1.0398
0.79,1.062
0.8,1.0835
0.81,1.1048
0.82,1.1259
0.83,1.1471
0.84,1.1691
0.85,1.1917
0.86,1.2146
0.87,1.2378
0.88,1.261
0.89,1.2838
0.9,1.3062
0.91,1.3286
0.92,1.3512
0.93,1.3742
0.94,1.3974
0.95,1.4202
0.96,1.4431
0.97,1.4658
0.98,1.4886
0.99,1.5118
1,1.535
1.01,1.5579
1.02,1.5813
1.03,1.6048
1.04,1.6283
1.05,1.6515
1.06,1.6743
1.07,1.6986
1.08,1.723
1.09,1.7473
1.1,1.7717
1.11,1.7958
1.12,1.8207
1.13,1.8456
1.14,1.8704
1.15,1.8953
1.16,1.9202
1.17,1.9451
1.18,1.9699
1.19,1.9949
1.2,2.02
1.21,2.0447
1.22,2.0699
1.23,2.0946
1.24,2.12
1.25,2.1458
1.26,2.1715
1.27,2.1973
1.28,2.2233
1.29,2.2493
1.3,2.2755
1.31,2.3017
1.32,2.3279
1.33,2.354
1.34,2.38
1.35,2.4057
1.36,2.4314
1.37,2.457
1.38,2.4828
1.39,2.5088
1.4,2.5347
1.41,2.5617
1.42,2.5886
1.43,2.6157
1.44,2.6429
1.45,2.6702
1.46,2.6975
1.47,2.7249
1.48,2.7523
1.49,2.7797
1.5,2.807
1.51,2.8348
1.52,2.8626
1.53,2.8906
1.54,2.9186
1.55,2.947
1.56,2.9755
1.57,3.0043
1.58,3.0332
1.59,3.0624
1.6,3.0917
1.61,3.121
1.62,3.1503
1.63,3.1799
1.64,3.2098
1.65,3.2398
1.66,3.2699
1.67,3.3001
1.68,3.3302
1.69,3.3606
1.7,3.391
1.71,3.4216
1.72,3.4522
1.73,3.4829
1.74,3.5137
1.75,3.5444
1.76,3.5752
1.77,3.606
1.78,3.637
1.79,3.6681
1.8,3.6991
1.81,3.7303
1.82,3.7615
1.83,3.7927
1.84,3.8239
1.85,3.8553
1.86,3.8867
1.87,3.9182
1.88,3.9497
1.89,3.9814
1.9,4.0131
1.91,4.0447
1.92,4.0764
1.93,4.1082
1.94,4.14
1.95,4.1719
1.96,4.2038
1.97,4.2357
1.98,4.2678
1.99,4.2999
2,4.3318
2.01,4.3638
2.02,4.3958
2.03,4.4279
2.04,4.46
2.05,4.492
2.06,4.5241
2.07,4.5563
2.08,4.5886
2.09,4.6207
2.1,4.6529
2.11,4.6853
2.12,4.7176
2.13,4.7498
2.14,4.7821
2.15,4.8144
2.16,4.8468
2.17,4.8792
2.18,4.9115
2.19,4.9438
2.2,4.9762
2.21,5.0088
2.22,5.0413
2.23,5.0737
2.24,5.1062
2.25,5.1389
2.26,5.1714
2.27,5.2041
2.28,5.2367
2.29,5.2695
2.3,5.3022
2.31,5.3348
2.32,5.3677
2.33,5.4004
2.34,5.4333
2.35,5.4662
2.36,5.4989
2.37,5.5319
2.38,5.5647
2.39,5.5976
2.4,5.6305
2.41,5.6633
2.42,5.6964
2.43,5.7295
2.44,5.7623
2.45,5.7954
2.46,5.8284
2.47,5.8616
2.48,5.8948
2.49,5.928
2.5,5.9611
2.51,5.9943
2.52,6.0276
2.53,6.0609
2.54,6.0941
2.55,6.1274
2.56,6.1606
2.57,6.194
2.58,6.2275
2.59,6.2608
2.6,6.2942
2.61,6.3277
2.62,6.3612
2.63,6.3947
2.64,6.428
2.65,6.4617
2.66,6.4952
2.67,6.5288
2.68,6.5624
2.69,6.5958
2.7,6.6294
2.71,6.6631
2.72,6.6969
2.73,6.7306
2.74,6.7643
2.75,6.798
2.76,6.8318
2.77,6.8657
2.78,6.8995
2.79,6.9332
2.8,6.967
2.81,7.0007
2.82,7.0347
2.83,7.0686
2.84,7.1026
2.85,7.1365
2.86,7.1702
2.87,7.2041
2.88,7.2381
2.89,7.2723
2.9,7.3063
2.91,7.3403
2.92,7.3744
2.93,7.4083
2.94,7.4424
2.95,7.4764
2.96,7.5105
2.97,7.5447
2.98,7.5788
2.99,7.6129
3,7.6471
3.01,7.6812
3.02,7.7155
3.03,7.7497
