0,0
0.01,-0.001
0.02,-0.0029
0.03,-0.0059
0.04,-0.0098
0.05,-0.0147
0.06,-0.0206
0.07,-0.0275
0.08,-0.0353
0.09,-0.0441
0.1,-0.054
0.11,-0.0647
0.12,-0.0765
0.13,-0.0893
0.14,-0.103
0.15,-0.1177
0.16,-0.1334
0.17,-0.1501
0.18,-0.1678
0.19,-0.1864
0.2,-0.206
0.21,-0.2266
0.22,-0.2482
0.23,-0.2708
0.24,-0.2943
0.25,-0.3188
0.26,-0.3443
0.27,-0.3708
0.28,-0.3983
0.29,-0.4267
0.3,-0.4562
0.31,-0.4866
0.32,-0.518
0.33,-0.5503
0.34,-0.5837
0.35,-0.618
0.36,-0.6533
0.37,-0.6896
0.38,-0.7269
0.39,-0.7652
0.4,-0.8044
0.41,-0.8446
0.42,-0.8858
0.43,-0.928
0.44,-0.9712
0.45,-1.0153
0.46,-1.0605
0.47,-1.1066
0.48,-1.1537
0.49,-1.2017
0.5,-1.2508
0.51,-1.3008
0.52,-1.3518
0.53,-1.4038
0.54,-1.4568
0.55,-1.5107
0.56,-1.5657
0.57,-1.6216
0.58,-1.6785
0.59,-1.7364
0.6,-1.7952
0.61,-1.8551
0.62,-1.9159
0.63,-1.9777
0.64,-2.0405
0.65,-2.1042
0.66,-2.169
0.67,-2.2347
0.68,-2.3014
0.69,-2.3691
0.7,-2.4378
0.71,-2.5074
0.72,-2.5781
0.73,-2.6497
0.74,-2.7223
0.75,-2.7959
0.76,-2.8704
0.77,-2.9459
0.78,-3.0225
0.79,-3.1
0.8,-3.1784
0.81,-3.2579
0.82,-3.3383
0.83,-3.4198
0.84,-3.5022
0.85,-3.5856
0.86,-3.6699
0.87,-3.7553
0.88,-3.8416
0.89,-3.9289
0.9,-4.0172
0.91,-4.1065
0.92,-4.1967
0.93,-4.288
0.94,-4.3802
0.95,-4.4734
0.96,-4.5675
0.97,-4.6627
0.98,-4.7588
0.99,-4.856
1,-4.9541
